trip_distance(km),quantity(kWh),city,motor_way,country_roads,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,encoded_driving_style,encoded_tire_type
2.0,0.36,1,0,0,18.3,0,0,19.0,1.5,0.0,1
2.0,0.25,1,0,0,12.5,0,0,23.0,-4.3,0.0,1
6.0,0.95,1,0,0,15.9,0,1,22.0,-0.9,0.0,1
4.0,0.5,1,0,0,12.6,0,0,30.0,-4.2,0.0,1
35.0,4.62,1,0,1,13.2,0,0,33.0,-3.6,1.0,1
11.0,1.54,1,0,0,14.0,0,0,15.0,-2.8,1.0,1
5.0,0.68,1,0,0,13.8,0,0,30.0,-3.0,0.0,1
8.0,0.87,1,0,0,10.9,0,0,26.0,-5.9,0.0,1
20.0,1.9,1,1,1,9.5,0,0,28.0,-7.3,0.0,1
20.0,3.66,1,1,1,18.3,0,0,48.0,1.5,0.0,1
20.0,1.62,1,1,1,8.1,0,0,39.0,-8.7,1.0,1
20.0,3.76,1,1,1,18.8,0,1,45.0,2.0,1.0,1
20.0,1.64,1,1,1,8.2,0,0,41.0,-8.6,1.0,1
20.0,3.56,1,1,1,17.8,0,0,44.0,1.0,1.0,1
8.0,1.1,1,0,0,13.8,0,0,43.0,-3.0,0.0,1
38.0,3.88,1,0,1,10.2,0,1,35.0,-6.6,0.0,1
20.0,3.64,1,1,1,18.2,0,0,44.0,1.4,0.0,1
20.0,2.14,1,1,1,10.7,0,0,38.0,-6.1,0.0,1
20.0,3.74,1,1,1,18.7,0,0,46.0,1.9,0.0,1
12.0,1.65,1,0,0,13.8,0,0,22.0,-3.0,0.0,1
6.0,0.93,1,0,0,15.6,0,0,24.0,-1.2,0.0,1
3.0,0.49,1,0,0,16.6,0,1,23.0,-0.2,2.0,1
45.0,5.89,1,0,1,13.1,0,0,27.0,-3.7,1.0,1
44.0,5.85,1,0,1,13.3,0,0,28.0,-3.5,1.0,1
36.0,3.96,1,0,1,11.0,0,1,33.0,-5.8,2.0,1
20.0,4.02,1,1,1,20.1,0,1,44.0,3.3,2.0,1
20.0,2.0,1,1,1,10.0,0,1,39.0,-6.8,2.0,1
20.0,3.8,1,1,1,19.0,0,1,47.0,2.2,0.0,1
20.0,1.86,1,1,1,9.3,0,0,47.0,-7.5,0.0,1
2.0,0.35,1,0,0,17.8,0,0,20.0,1.0,0.0,1
2.0,0.21,1,0,0,10.7,0,0,22.0,-6.1,0.0,1
20.0,1.76,1,1,1,8.8,0,0,36.0,-8.0,0.0,1
20.0,3.72,1,1,1,18.6,0,0,48.0,1.8,0.0,1
454.0,71.27,0,1,0,76.0,0,0,76.0,59.2,1.0,1
118.0,18.64,0,0,1,18.64,0,0,60.0,1.84,1.0,1
551.0,76.58,0,1,0,13.9,0,0,70.0,-2.9,1.0,1
5.0,0.82,1,0,0,16.4,0,1,19.0,-0.4,0.0,1
2.0,0.33,1,0,0,16.6,0,0,12.0,-0.2,0.0,1
19.0,1.84,1,1,1,9.7,0,0,37.0,-7.1,0.0,1
20.0,3.76,1,1,1,18.8,0,0,42.0,2.0,0.0,1
20.0,3.64,1,1,1,18.2,0,0,42.0,1.4,0.0,1
22.0,2.13,1,1,1,9.7,0,0,37.0,-7.1,0.0,1
20.0,3.68,1,1,1,18.4,0,0,45.0,1.6,0.0,1
24.0,2.68,1,0,1,11.2,0,0,30.0,-5.6,0.0,1
20.0,3.7,1,1,1,18.5,0,0,43.0,1.7,0.0,1
51.0,7.03,1,1,1,13.8,0,0,33.0,-3.0,0.0,1
20.0,4.0,1,1,1,20.0,0,1,45.0,3.2,0.0,1
11.0,1.55,1,0,0,14.1,0,0,31.0,-2.7,0.0,1
20.0,1.92,1,1,1,9.6,0,0,41.0,-7.2,0.0,1
19.0,3.57,1,1,1,18.8,0,0,53.0,2.0,0.0,1
29.0,4.49,1,0,1,15.5,0,1,39.0,-1.3,0.0,1
10.0,1.73,1,0,0,17.3,0,0,25.0,0.5,0.0,1
20.0,3.76,1,1,1,18.8,0,0,51.0,2.0,2.0,1
20.0,2.1,1,1,1,10.5,0,1,43.0,-6.3,0.0,1
20.0,3.86,1,1,1,19.3,0,0,50.0,2.5,2.0,1
22.0,3.08,1,1,1,14.0,0,1,37.0,-2.8,0.0,1
2.0,0.37,1,0,0,18.7,0,0,23.0,1.9,0.0,1
20.0,3.86,1,1,1,19.3,0,1,46.0,2.5,0.0,1
19.0,2.22,1,1,1,11.7,0,0,50.0,-5.1,2.0,1
20.0,3.74,1,1,1,18.7,0,0,53.0,1.9,2.0,1
20.0,4.06,1,1,1,20.6,0,1,57.0,3.8,2.0,1
19.0,2.01,1,1,1,10.6,0,1,50.0,-6.2,2.0,1
20.0,1.82,1,1,1,9.1,0,1,51.0,-7.7,2.0,1
20.0,4.08,1,1,1,20.4,0,1,50.0,3.6,2.0,1
20.0,2.24,1,1,1,11.2,0,1,34.0,-5.6,0.0,1
20.0,3.7,1,1,1,18.5,0,0,43.0,1.7,0.0,1
36.0,3.6,1,0,1,10.0,0,0,35.0,-6.8,1.0,1
20.0,3.48,1,1,1,17.4,0,0,51.0,0.6,1.0,1
22.0,2.09,1,0,1,9.5,0,1,35.0,-7.3,0.0,1
20.0,3.96,1,1,1,19.8,0,1,38.0,3.0,0.0,1
20.0,2.26,1,1,1,11.3,0,1,41.0,-5.5,0.0,1
20.0,3.9,1,1,1,19.5,0,1,41.0,2.7,0.0,1
6.0,0.87,1,0,1,14.6,0,1,22.0,-2.2,1.0,1
36.0,5.29,1,1,1,14.7,0,1,25.0,-2.1,1.0,1
2.0,0.3,1,0,0,15.4,0,0,20.0,-1.4,0.0,1
8.0,1.09,1,0,1,13.7,0,1,27.0,-3.1,0.0,1
20.0,3.66,1,1,1,18.3,0,1,46.0,1.5,0.0,1
20.0,1.84,1,1,1,9.2,0,1,37.0,-7.6,0.0,1
20.0,3.64,1,1,1,18.2,0,1,42.0,1.4,0.0,1
20.0,1.74,1,1,1,8.7,0,1,40.0,-8.1,0.0,1
20.0,3.78,1,1,1,18.9,0,1,40.0,2.1,0.0,1
40.0,4.2,1,1,1,10.4,0,1,34.0,-6.4,0.0,1
2.0,0.31,1,1,1,15.9,0,1,22.0,-0.9,0.0,1
20.0,3.78,1,1,1,18.9,0,1,45.0,2.1,0.0,1
20.0,1.78,1,1,1,8.9,0,1,42.0,-7.9,0.0,1
22.0,4.04,1,1,1,18.4,0,1,35.0,1.6,0.0,1
2.0,0.37,1,0,0,18.8,0,0,16.0,2.0,0.0,1
2.0,0.21,1,0,0,10.9,0,0,17.0,-5.9,1.0,1
8.0,1.07,1,0,0,13.4,0,0,28.0,-3.4,2.0,1
34.0,3.4,1,0,1,10.0,0,1,28.0,-6.8,2.0,1
8.0,1.07,1,0,0,13.4,0,1,30.0,-3.4,1.0,1
2.0,0.24,1,0,0,12.12,0,0,28.0,-4.68,1.0,1
20.0,4.48,1,1,1,22.4,0,1,51.0,5.6,2.0,1
20.0,1.74,1,1,1,8.7,0,1,32.0,-8.1,1.0,1
20.0,4.0,1,1,1,20.0,0,1,48.0,3.2,0.0,1
34.0,3.23,1,0,1,9.5,0,1,29.0,-7.3,0.0,1
20.0,4.0,1,1,1,20.0,0,1,50.0,3.2,2.0,1
8.0,0.94,1,0,1,11.8,0,1,22.0,-5.0,1.0,1
1.0,0.13,1,0,0,13.6,0,0,17.0,-3.2,1.0,1
9.0,1.27,1,0,1,14.1,0,1,18.0,-2.7,1.0,1
20.0,1.68,1,1,1,8.4,0,1,48.0,-8.4,1.0,1
20.0,3.48,1,1,1,17.4,0,1,41.0,0.6,1.0,1
7.0,0.86,1,0,0,12.3,0,1,30.0,-4.5,1.0,1
20.0,1.72,1,1,1,8.6,0,1,33.0,-8.2,1.0,1
20.0,3.74,1,1,1,18.7,0,1,43.0,1.9,1.0,1
2.0,0.35,1,0,0,17.5,0,1,21.0,0.7,1.0,1
36.0,3.92,1,0,1,10.9,0,1,22.0,-5.9,1.0,1
20.0,3.74,1,1,1,18.7,0,1,43.0,1.9,1.0,1
20.0,1.48,1,1,1,7.4,0,0,43.0,-9.4,1.0,1
20.0,3.62,1,1,1,18.1,0,1,43.0,1.3,1.0,1
30.0,3.54,1,0,0,11.8,0,1,33.0,-5.0,0.0,1
95.0,14.06,0,1,0,14.8,0,1,53.0,-2.0,0.0,1
20.0,2.8,1,0,1,14.0,0,1,32.0,-2.8,0.0,1
35.0,3.46,1,1,1,9.9,0,1,28.0,-6.9,1.0,1
1.0,0.14,1,0,0,14.0,0,0,15.0,-2.8,1.0,1
20.0,3.82,1,1,1,19.1,0,1,47.0,2.3,1.0,1
23.0,2.43,1,1,1,10.6,0,1,40.0,-6.2,0.0,1
20.0,4.04,1,1,1,20.2,0,1,41.0,3.4,0.0,1
20.0,2.14,1,1,1,10.7,0,1,30.0,-6.1,1.0,1
20.0,3.78,1,1,1,18.9,0,1,40.0,2.1,1.0,1
2.0,0.35,1,0,0,17.8,1,0,27.0,1.0,0.0,1
22.0,2.24,1,1,1,10.2,0,1,43.0,-6.6,0.0,1
20.0,3.86,1,0,0,19.3,0,1,42.0,2.5,0.0,1
1.0,0.14,1,0,0,14.3,0,0,14.0,-2.5,0.0,1
21.0,2.22,1,1,1,10.6,0,1,36.0,-6.2,0.0,1
20.0,3.82,1,1,1,19.1,0,1,46.0,2.3,0.0,0
20.0,2.2,1,1,1,11.0,0,1,32.0,-5.8,0.0,0
5.0,0.81,1,0,0,16.3,0,0,23.0,-0.5,0.0,0
4.0,0.27,1,0,0,6.8,0,0,23.0,-10.0,0.0,0
6.0,1.21,1,0,0,20.3,0,1,27.0,3.5,0.0,0
2.0,0.38,1,0,0,19.2,0,0,23.0,2.4,0.0,0
2.0,0.29,1,0,0,14.8,0,0,21.0,-2.0,0.0,0
23.0,4.3,1,0,1,18.7,0,0,20.0,1.9,1.0,0
20.0,3.84,1,1,1,19.2,0,1,46.0,2.4,0.0,0
20.0,2.08,1,1,1,10.4,0,1,50.0,-6.4,0.0,0
20.0,4.18,1,1,1,20.9,0,1,48.0,4.1,0.0,0
2.0,0.32,1,0,0,16.2,0,1,16.0,-0.6,0.0,0
34.0,3.74,1,0,1,11.0,0,1,36.0,-5.8,0.0,0
20.0,3.92,1,1,1,19.6,0,1,47.0,2.8,0.0,0
22.0,2.24,1,0,1,10.2,0,1,45.0,-6.6,0.0,0
20.0,3.92,1,1,1,19.6,0,1,51.0,2.8,0.0,0
20.0,1.96,1,1,1,9.8,0,1,51.0,-7.0,0.0,0
39.0,3.9,1,1,1,19.5,0,1,46.0,2.7,0.0,0
57.0,7.69,0,1,0,13.5,0,1,55.0,-3.3,0.0,0
3.0,0.39,1,0,0,13.0,0,1,30.0,-3.8,0.0,0
23.0,1.72,1,0,1,7.5,0,1,39.0,-9.3,0.0,0
11.0,1.02,0,1,1,9.3,0,1,42.0,-7.5,0.0,0
20.0,3.68,1,1,1,18.4,0,1,45.028795811518314,1.6,0.0,0
7.0,0.95,1,0,1,13.7,0,1,23.0,-3.1,0.0,0
20.0,1.82,1,1,1,9.1,0,1,49.0,-7.7,0.0,0
20.0,3.98,1,1,1,19.9,0,1,49.0,3.1,0.0,0
20.0,1.82,1,1,1,9.1,0,1,49.0,-7.7,0.0,0
20.0,3.56,1,1,1,17.6,0,0,48.0,0.8,0.0,0
4.0,0.72,1,0,0,18.1,0,0,26.0,1.3,0.0,0
22.0,1.87,1,1,1,8.5,0,0,44.0,-8.3,0.0,0
20.0,3.78,1,1,1,18.78,0,0,52.0,1.98,0.0,0
20.0,1.52,1,1,1,7.6,0,0,48.0,-9.2,0.0,0
34.0,4.01,1,0,1,11.8,0,0,32.0,-5.0,1.0,0
34.0,4.01,1,0,1,11.8,0,0,32.0,-5.0,1.0,0
8.0,1.02,1,0,0,12.8,0,1,30.0,-4.0,1.0,0
4.0,0.59,1,0,0,12.9,0,1,19.0,-3.9,1.0,0
4.0,0.69,1,0,0,17.2,0,1,21.0,0.4,1.0,0
22.0,1.67,1,0,1,7.6,0,0,28.0,-9.2,1.0,0
20.0,3.46,1,1,1,17.3,0,0,37.0,0.5,1.0,0
20.0,1.64,1,1,1,8.2,0,0,33.0,-8.6,1.0,0
20.0,3.5,1,1,1,17.5,0,0,38.0,0.7,1.0,0
2.0,0.3,1,0,0,15.0,0,1,27.0,-1.8,1.0,0
2.0,0.21,1,0,0,10.9,0,0,20.0,-5.9,1.0,0
20.0,1.72,1,1,1,8.6,0,0,37.0,-8.2,1.0,0
20.0,3.82,1,1,1,19.1,0,1,40.0,2.3,1.0,0
20.0,1.84,1,1,1,9.2,0,0,37.0,-7.6,1.0,0
20.0,3.7,1,1,1,18.5,0,1,39.0,1.7,1.0,0
40.0,4.64,1,1,0,11.6,0,0,45.0,-5.2,0.0,0
38.0,3.99,1,1,0,10.5,0,0,54.0,-6.3,0.0,0
39.0,7.06,1,1,0,18.1,0,0,64.0,1.3,0.0,0
29.0,2.72,1,0,1,9.4,0,0,26.0,-7.4,0.0,0
20.0,3.58,1,1,1,17.9,0,0,53.0,1.1,0.0,0
26.0,2.54,1,0,1,9.8,0,1,28.0,-7.0,0.0,0
20.0,3.94,1,1,1,19.7,0,1,46.0,2.9,0.0,0
20.0,1.76,1,1,1,8.8,0,0,42.0,-8.0,0.0,0
20.0,3.74,1,1,1,18.7,0,1,45.0,1.9,0.0,0
2.0,0.28,1,0,0,14.1,0,1,12.0,-2.7,0.0,0
20.0,3.7,1,1,1,18.5,0,1,47.0,1.7,0.0,0
20.0,1.7,1,1,1,8.5,0,0,49.0,-8.3,0.0,0
7.0,0.83,1,0,0,11.9,0,0,30.0,-4.9,0.0,0
34.0,3.26,1,0,1,9.6,0,0,34.0,-7.2,0.0,0
19.0,3.53,1,1,1,18.6,0,0,42.0,1.8,0.0,0
110.0,14.52,1,1,1,13.2,0,0,48.0,-3.6,1.0,0
36.0,4.14,0,1,1,11.5,0,0,51.0,-5.3,1.0,0
37.0,4.88,0,1,1,13.2,0,0,58.0,-3.6,1.0,0
23.0,3.06,1,0,0,13.3,0,0,41.0,-3.5,1.0,0
14.0,1.95,0,1,0,13.9,0,0,24.0,-2.9,1.0,0
76.0,8.66,0,1,1,11.4,0,0,44.0,-5.4,1.0,0
48.0,5.08,0,1,1,10.6,0,0,37.0,-6.2,1.0,0
21.0,2.05,1,1,1,9.8,0,0,48.0,-7.0,0.0,0
22.0,3.63,1,1,1,16.5,0,0,45.0,-0.3,1.0,0
24.0,1.78,1,0,1,7.4,0,0,41.0,-9.4,0.0,0
70.0,7.49,1,1,1,10.7,0,0,33.0,-6.1,0.0,0
20.0,3.94,1,1,1,19.7,0,1,41.0,2.9,0.0,0
20.0,1.8,1,1,1,9.0,0,1,38.0,-7.8,0.0,0
20.0,4.06,1,1,1,20.3,0,1,49.0,3.5,0.0,0
8.0,1.36,1,0,0,17.1,0,1,24.0,0.3,0.0,0
22.0,1.95,1,1,1,8.9,0,1,39.0,-7.9,0.0,0
20.0,3.7,1,1,1,18.5,0,1,41.0,1.7,0.0,0
22.0,2.06,1,0,1,9.4,0,0,41.0,-7.4,0.0,0
20.0,4.15,1,1,1,18.9,0,1,41.0,2.1,0.0,0
1.0,0.12,1,0,0,12.0,0,0,17.0,-4.8,0.0,0
20.0,1.76,1,1,1,8.8,0,1,56.0,-8.0,0.0,0
20.0,3.86,1,1,1,19.3,0,1,49.0,2.5,0.0,0
75.0,7.35,1,0,1,8.9,0,0,43.0,-7.9,0.0,0
72.0,12.0,1,0,1,16.0,0,0,41.0,-0.8,0.0,0
1.0,0.2,1,0,0,20.3,0,0,15.0,3.5,0.0,0
20.0,1.86,1,1,1,9.3,0,0,28.0,-7.5,0.0,0
1.0,0.26,1,0,0,26.7,0,0,4.0,9.9,2.0,0
20.0,3.68,1,1,1,18.4,0,0,47.0,1.6,0.0,0
28.0,2.77,0,0,1,9.9,1,0,21.0,-6.9,1.0,0
20.0,1.82,1,1,1,9.1,1,0,38.0,-7.7,1.0,0
20.0,3.6,1,1,1,18.0,1,0,38.0,1.2,1.0,0
21.0,1.57,1,0,1,7.5,0,0,33.0,-9.3,1.0,0
12.0,1.12,1,1,0,9.4,0,0,37.0,-7.4,1.0,0
20.0,3.6,1,1,1,18.0,0,0,33.0,1.2,1.0,0
2.0,0.22,1,0,0,11.2,0,0,20.0,-5.6,1.0,0
20.0,1.64,1,1,1,8.4,0,0,49.0,-8.4,1.0,0
20.0,3.54,1,1,1,17.7,0,0,51.0,0.9,1.0,0
72.0,8.78,0,1,1,12.2,0,0,53.0,-4.6,1.0,0
50.0,4.65,1,1,1,9.3,0,0,51.0,-7.5,1.0,0
20.0,3.58,1,1,1,17.9,0,0,45.0,1.1,1.0,0
2.0,0.36,1,0,0,18.1,0,0,9.0,1.3,0.0,0
242.0,33.15,0,1,1,13.7,0,0,67.0,-3.1,0.0,0
15.0,2.04,1,1,0,13.6,0,0,51.0,-3.2,0.0,0
61.0,8.17,1,1,1,13.4,0,0,51.0,-3.4,0.0,0
14.0,1.91,1,0,1,13.7,0,0,62.0,-3.1,0.0,0
14.0,2.05,1,0,1,14.7,0,0,61.0,-2.1,0.0,0
261.0,34.97,0,1,1,13.4,0,0,63.0,-3.4,0.0,0
20.0,2.18,1,1,1,10.9,0,0,28.0,-5.9,2.0,0
20.0,3.76,1,1,1,18.8,0,0,31.0,2.0,1.0,0
20.0,1.4,1,1,1,7.0,0,0,34.0,-9.8,1.0,0
20.0,4.2,1,1,1,21.0,0,0,43.0,4.2,2.0,0
20.0,1.46,1,1,1,7.3,0,0,47.0,-9.5,1.0,0
20.0,3.94,1,1,1,19.7,0,0,37.0,2.9,1.0,0
20.0,1.54,1,1,1,7.7,0,0,45.0,-9.1,1.0,0
20.0,3.54,1,1,1,17.7,0,0,48.0,0.9,1.0,0
167.0,18.5,0,1,1,11.1,0,0,62.0,-5.7,1.0,0
1.0,0.09,1,0,0,8.8,0,0,16.0,-8.0,1.0,0
5.0,0.66,1,0,0,13.3,0,0,29.0,-3.5,1.0,0
181.0,22.8,1,1,1,12.6,0,0,62.0,-4.2,1.0,0
21.0,1.57,1,0,1,7.5,0,0,29.0,-9.3,1.0,0
20.0,3.54,1,1,1,17.7,0,0,43.0,0.9,1.0,0
20.0,1.58,1,1,1,7.9,0,0,43.0,-8.9,1.0,0
20.0,3.88,1,1,1,19.4,1,0,37.0,2.6,1.0,0
1.0,0.11,1,0,0,10.5,0,0,13.0,-6.3,1.0,0
20.0,1.66,1,1,1,8.3,0,0,41.0,-8.5,1.0,0
20.0,3.94,1,1,1,19.7,1,0,40.0,2.9,1.0,0
7.0,1.02,1,0,0,14.6,0,0,29.0,-2.2,0.0,0
21.0,1.47,1,0,1,7.0,0,0,33.0,-9.8,1.0,0
13.0,1.43,1,1,0,11.0,0,0,36.0,-5.8,1.0,0
20.0,3.78,1,1,1,18.9,0,0,35.0,2.1,1.0,0
20.0,2.4,1,1,1,12.0,0,0,30.0,-4.8,1.0,0
20.0,3.96,1,1,1,19.8,0,0,41.0,3.0,1.0,0
12.0,1.75,1,0,0,14.6,0,0,28.0,-2.2,0.0,0
4.0,0.58,1,0,0,14.4,0,0,33.0,-2.4,0.0,0
7.0,0.97,1,0,0,13.8,0,0,25.0,-3.0,0.0,0
2.0,0.22,1,0,0,10.9,0,0,17.0,-5.9,1.0,0
11.0,1.16,1,1,0,10.6,1,0,41.0,-6.2,1.0,0
21.0,1.42,1,0,1,6.8,0,0,32.0,-10.0,1.0,0
20.0,3.54,1,1,1,17.7,1,0,49.0,0.9,1.0,0
36.0,3.99,1,1,1,11.1,1,0,27.0,-5.7,1.0,0
20.0,3.46,1,1,1,17.3,0,0,42.0,0.5,1.0,0
2.0,0.18,1,0,0,9.1,0,0,27.0,-7.7,1.0,0
20.0,1.54,1,1,1,7.7,0,0,43.0,-9.1,1.0,0
20.0,3.32,1,1,1,16.6,0,0,49.0,-0.2,1.0,0
6.0,0.89,1,0,0,14.9,0,0,23.0,-1.9,1.0,0
23.0,2.18,1,1,1,9.5,0,0,23.0,-7.3,1.0,0
20.0,3.5,1,1,1,17.5,0,0,46.0,0.7,1.0,0
20.0,1.96,1,1,1,9.8,0,0,42.0,-7.0,0.0,0
20.0,3.64,1,1,1,18.2,0,0,54.0,1.4,1.0,0
53.0,6.3,1,1,0,11.9,1,0,60.0,-4.9,1.0,0
24.0,3.36,1,1,0,14.0,1,0,57.0,-2.8,0.0,0
26.0,3.12,1,1,0,12.5,1,0,41.0,-4.3,0.0,0
2.0,0.22,1,0,0,11.1,0,0,16.0,-5.7,0.0,0
2.0,0.39,1,0,0,19.6,1,0,17.0,2.8,2.0,0
2.0,0.22,1,0,0,11.1,0,0,16.0,-5.7,0.0,0
20.0,1.58,1,1,1,7.9,0,0,43.0,-8.9,1.0,0
20.0,3.59,1,1,1,17.9,0,0,47.0,1.1,1.0,0
21.0,1.24,1,0,1,5.9,0,0,35.0,-10.9,1.0,0
11.0,1.21,1,1,0,11.0,0,0,37.0,-5.8,1.0,0
20.0,3.32,1,1,1,16.6,0,0,47.0,-0.2,1.0,0
7.0,0.81,1,0,0,11.5,0,0,29.0,-5.3,0.0,0
20.0,1.88,1,1,1,9.4,0,0,38.0,-7.4,2.0,0
20.0,3.6,1,1,1,18.0,0,0,56.0,1.2,0.0,0
10.0,1.42,1,0,0,14.2,0,0,28.0,-2.6,0.0,0
22.0,1.83,1,1,1,8.3,0,0,43.0,-8.5,1.0,0
20.0,3.22,1,1,1,16.1,0,0,48.0,-0.7,1.0,0
20.0,1.36,1,1,1,6.8,0,0,49.0,-10.0,1.0,0
1.0,0.09,1,0,0,9.1,0,0,13.0,-7.7,1.0,0
20.0,3.44,1,1,1,17.2,0,0,46.0,0.4,1.0,0
23.0,2.74,1,1,0,11.9,0,0,51.0,-4.9,0.0,0
24.0,3.28,0,1,0,13.7,0,0,60.0,-3.1,0.0,0
26.0,2.93,1,0,0,11.3,0,0,30.0,-5.5,0.0,0
20.0,1.6,1,1,1,8.0,0,0,48.0,-8.8,1.0,0
20.0,3.34,1,1,1,16.7,0,0,49.0,-0.1,1.0,0
33.0,2.67,1,0,1,8.1,0,0,40.0,-8.7,1.0,0
20.0,3.34,1,1,1,16.7,0,0,52.0,-0.1,1.0,0
20.0,1.56,1,1,1,7.8,0,0,38.0,-9.0,1.0,0
20.0,3.16,1,1,1,15.8,0,0,48.0,-1.0,1.0,0
8.0,0.75,1,0,0,9.4,0,0,16.0,-7.4,1.0,0
20.0,1.48,1,1,1,7.4,0,0,40.0,-9.4,1.0,0
20.0,3.42,1,1,1,17.1,0,0,50.0,0.3,1.0,0
5.0,0.54,1,0,0,10.7,0,0,14.0,-6.1,1.0,0
23.0,2.07,1,1,1,9.0,0,0,35.0,-7.8,0.0,0
20.0,3.62,1,1,1,18.1,0,0,53.0,1.3,0.0,0
22.0,2.64,1,0,1,12.0,0,0,24.0,-4.8,2.0,0
128.0,16.12,0,1,1,12.6,0,0,58.0,-4.2,0.0,0
168.0,21.16,0,1,1,12.6,1,0,45.0,-4.2,1.0,0
5.0,0.71,1,0,0,14.3,0,0,25.0,-2.5,0.0,0
159.0,18.76,0,1,1,11.8,0,0,52.0,-5.0,0.0,0
21.0,1.47,1,0,1,7.0,0,0,39.0,-9.8,1.0,0
11.0,1.31,1,1,0,11.9,0,0,35.0,-4.9,1.0,0
20.0,3.58,1,1,1,17.9,0,0,47.0,1.1,1.0,0
20.0,3.06,1,1,1,56.0,0,0,56.0,39.2,2.0,0
39.0,4.37,1,0,1,11.2,0,0,52.0,-5.6,0.0,0
20.0,3.64,1,1,1,18.2,0,0,50.0,1.4,0.0,0
1.0,0.17,1,0,0,16.9,0,0,13.0,0.1,0.0,0
20.0,2.04,1,1,1,10.2,0,0,50.0,-6.6,0.0,0
20.0,3.7,1,1,1,18.5,0,0,48.0,1.7,0.0,0
8.0,1.13,1,0,0,14.2,0,0,25.0,-2.6,1.0,0
22.0,1.84,1,1,1,8.4,0,0,42.0,-8.4,1.0,0
20.0,3.46,1,1,1,17.3,0,0,49.0,0.5,1.0,0
20.0,3.6,1,1,1,18.0,0,0,39.0,1.2,0.0,0
33.0,2.73,1,0,1,8.3,0,0,32.0,-8.5,0.0,0
143.0,18.01,0,1,1,12.6,1,0,42.0,-4.2,0.0,0
43.0,3.87,1,1,0,9.0,0,0,37.0,-7.8,1.0,0
20.0,3.54,1,1,1,17.7,0,0,50.0,0.9,0.0,0
20.0,2.0,1,1,1,10.0,0,0,38.0,-6.8,0.0,0
20.0,1.62,1,1,1,8.1,0,0,53.0,-8.7,0.0,0
21.0,3.49,1,1,1,16.6,0,0,53.0,-0.2,1.0,0
20.0,1.5,1,1,1,7.5,0,0,46.0,-9.3,1.0,0
21.0,3.59,1,1,1,17.1,0,0,41.0,0.3,1.0,0
1.0,0.15,1,0,0,15.8,0,0,16.0,-1.0,1.0,0
21.0,1.53,1,1,1,7.3,0,0,59.0,-9.5,1.0,0
20.0,3.38,1,1,1,16.9,0,0,49.0,0.1,0.0,0
20.0,1.66,1,1,1,8.3,0,0,59.0,-8.5,0.0,0
20.0,3.44,1,1,1,17.2,0,0,48.0,0.4,1.0,0
239.0,30.11,0,1,1,12.6,1,0,51.0,-4.2,1.0,0
1.0,0.13,1,0,0,13.1,0,0,14.0,-3.7,1.0,0
241.0,30.12,1,1,0,12.5,1,0,63.0,-4.3,1.0,0
89.0,11.03,0,1,0,12.4,0,0,46.0,-4.4,0.0,0
24.0,2.83,1,0,1,11.8,0,0,28.0,-5.0,1.0,0
5.0,0.6,1,0,0,12.0,0,0,2.0,-4.8,1.0,0
20.0,1.48,1,1,1,7.4,0,0,46.0,-9.4,1.0,0
20.0,3.48,1,1,1,17.4,0,0,49.0,0.6,1.0,0
20.0,1.46,1,1,1,7.3,0,0,48.0,-9.5,1.0,0
20.0,3.42,1,1,1,17.1,0,0,44.0,0.3,1.0,0
20.0,1.66,1,1,1,8.3,0,0,45.0,-8.5,1.0,0
20.0,3.62,1,1,1,18.1,0,0,49.0,1.3,1.0,0
2.0,0.33,1,0,0,16.9,0,0,24.0,0.1,1.0,0
21.0,2.05,1,1,1,9.8,0,0,49.0,-7.0,1.0,0
20.0,3.58,1,1,1,17.9,0,0,45.0,1.1,1.0,0
20.0,2.14,1,1,1,10.7,0,0,56.0,-6.1,0.0,0
20.0,3.9,1,1,1,19.5,0,0,50.0,2.7,0.0,0
103.0,14.3,0,1,0,13.9,0,1,54.0,-2.9,0.0,0
23.0,2.8,1,0,1,12.2,0,0,41.0,-4.6,1.0,0
20.0,2.32,1,1,1,11.6,0,0,33.0,-5.2,2.0,0
4.0,0.51,1,0,0,12.8,0,0,24.0,-4.0,1.0,0
20.0,3.84,1,1,1,19.2,0,0,47.0,2.4,1.0,0
8.0,1.08,1,0,0,13.6,0,0,22.0,-3.2,0.0,0
2.0,0.21,1,0,0,10.5,0,0,18.0,-6.3,0.0,0
20.0,1.7,1,1,1,8.5,0,0,45.0,-8.3,1.0,0
20.0,3.86,1,1,1,19.3,0,0,15.0,2.5,1.0,0
20.0,1.62,1,1,1,8.1,1,0,46.0,-8.7,1.0,0
6.0,0.62,1,0,0,10.3,1,0,23.0,-6.5,1.0,0
20.0,3.68,1,1,1,18.4,1,0,46.0,1.6,1.0,0
8.0,1.04,1,0,0,13.0,0,0,30.0,-3.8,0.0,0
2.0,0.2,1,0,0,10.2,0,0,19.0,-6.6,1.0,0
20.0,1.8,1,1,1,9.0,0,0,33.0,-7.8,1.0,0
20.0,3.52,1,1,1,17.6,0,0,52.0,0.8,1.0,0
26.0,2.57,1,1,1,9.9,0,0,42.0,-6.9,1.0,0
20.0,3.42,1,1,1,17.1,0,0,39.0,0.3,1.0,0
71.0,9.01,0,1,0,12.7,0,0,63.0,-4.1,0.0,0
